,0
54499,non functional
54500,non functional
54501,non functional
54502,non functional
54503,non functional
54504,non functional
54505,non functional
54506,non functional
54507,non functional
54508,non functional
54509,non functional
54510,non functional
54511,non functional
54512,non functional
54513,non functional
54514,non functional
54515,non functional
54516,non functional
54517,non functional
54518,non functional
54519,non functional
54520,non functional
54521,non functional
54522,non functional
54523,non functional
54524,non functional
54525,non functional
54526,non functional
54527,non functional
54528,non functional
54529,non functional
54530,non functional
54531,non functional
54532,non functional
54533,non functional
54534,non functional
54535,non functional
54536,non functional
54537,non functional
54538,non functional
54539,non functional
54540,non functional
54541,non functional
54542,non functional
54543,non functional
54544,non functional
54545,non functional
54546,non functional
54547,non functional
54548,non functional
54549,non functional
54550,non functional
54551,non functional
54552,non functional
54553,non functional
54554,non functional
54555,non functional
54556,non functional
54557,non functional
54558,non functional
54559,non functional
54560,non functional
54561,non functional
54562,non functional
54563,non functional
54564,non functional
54565,non functional
54566,non functional
54567,non functional
54568,non functional
54569,non functional
54570,non functional
54571,non functional
54572,non functional
54573,non functional
54574,non functional
54575,non functional
54576,non functional
54577,non functional
54578,non functional
54579,non functional
54580,non functional
54581,non functional
54582,non functional
54583,non functional
54584,non functional
54585,non functional
54586,non functional
54587,non functional
54588,non functional
54589,non functional
54590,non functional
54591,non functional
54592,non functional
54593,non functional
54594,non functional
54595,non functional
54596,non functional
54597,non functional
54598,non functional
54599,non functional
54600,non functional
54601,non functional
54602,non functional
54603,non functional
54604,non functional
54605,non functional
54606,non functional
54607,non functional
54608,non functional
54609,non functional
54610,non functional
54611,non functional
54612,non functional
54613,non functional
54614,non functional
54615,non functional
54616,non functional
54617,non functional
54618,non functional
54619,non functional
54620,non functional
54621,non functional
54622,non functional
54623,non functional
54624,non functional
54625,non functional
54626,non functional
54627,non functional
54628,non functional
54629,non functional
54630,non functional
54631,non functional
54632,non functional
54633,non functional
54634,non functional
54635,non functional
54636,non functional
54637,non functional
54638,non functional
54639,non functional
54640,non functional
54641,non functional
54642,non functional
